,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
5480,1.0,2,3,2,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,2
5481,,5,2,2,0,2,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5482,1.0,2,2,2,0,7,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5483,1.0,2,3,4,0,7,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5484,1.0,2,3,2,0,7,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,2
5485,1.0,2,3,2,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5486,1.0,5,2,4,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5487,,5,2,2,0,8,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,0
5488,1.0,5,3,2,0,2,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,0
5489,1.0,5,2,2,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,4
5490,,5,3,2,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,4
5491,1.0,2,3,2,0,2,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,4
5492,,2,2,4,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,4
5493,,5,3,2,0,2,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5494,,2,2,4,0,2,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,0
5495,1.0,2,3,2,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,4
5496,1.0,5,3,2,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5497,,5,2,4,0,7,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5498,1.0,5,2,4,0,2,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5499,1.0,5,2,4,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5500,,5,3,2,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,0
5501,1.0,2,2,4,0,8,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,2
5502,,2,2,4,0,8,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,2
5503,,3,3,2,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,2
5504,,5,2,4,0,8,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,0
5505,1.0,2,3,4,0,8,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5506,1.0,3,2,8,0,5,1,1,0,2,0,2,2,1,7,7,2,2,4,7,2,1
5507,1.0,2,2,2,0,8,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,2
5508,,5,2,2,0,8,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,2
5509,1.0,2,3,4,0,2,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,0
5510,1.0,2,3,4,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,4
5511,1.0,2,3,2,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,0
5512,1.0,5,2,4,0,2,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,4
5513,1.0,2,3,4,0,7,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,2
5514,,5,2,4,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5515,,3,3,4,0,8,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,2
5516,1.0,2,2,2,0,7,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,0
5517,1.0,2,3,2,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,2
5518,1.0,2,3,2,0,2,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5519,1.0,2,3,2,0,7,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,4
5520,1.0,2,3,4,0,2,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5521,1.0,2,3,4,0,2,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,2
5522,0.0,3,3,4,0,8,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,2
5523,1.0,3,3,4,0,8,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5524,1.0,2,2,2,0,8,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,4
5525,,5,2,2,0,8,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,0
5526,,3,2,4,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,2
5527,1.0,5,2,2,0,2,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,4
5528,,2,2,4,0,2,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,0
5529,1.0,5,2,2,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,2
5530,1.0,2,2,4,0,8,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5531,,5,2,4,0,2,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,2
5532,1.0,2,3,2,0,8,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5533,1.0,5,2,4,0,2,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5534,,5,2,2,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5535,1.0,5,2,2,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5536,,5,2,4,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,4
5537,,5,3,2,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,0
5538,,2,3,2,0,8,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5539,1.0,2,2,2,0,7,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5540,,5,2,2,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,0
5541,1.0,2,3,2,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5542,1.0,2,2,2,0,8,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5543,1.0,2,2,2,0,7,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,2
5544,,2,3,4,0,2,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,0
5545,1.0,2,2,4,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,4
5546,,5,2,2,0,2,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,4
5547,0.0,2,3,4,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,2
5548,,2,2,4,0,7,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,0
5549,1.0,2,3,4,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,2
5550,,2,2,2,0,7,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,2
5551,,2,3,2,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5552,,2,3,4,0,8,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,0
5553,,2,2,2,0,8,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,0
5554,1.0,2,2,2,0,2,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5555,1.0,2,3,4,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,0
5556,,2,2,2,0,2,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5557,,2,2,4,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,0
5558,1.0,3,3,2,0,7,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,0
5559,1.0,2,3,2,0,2,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5560,1.0,2,2,2,0,2,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,0
5561,1.0,2,3,2,0,8,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,0
5562,,2,3,4,0,7,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5563,,2,3,2,0,2,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,4
5564,1.0,2,2,4,0,7,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,4
5565,1.0,5,3,2,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,0
5566,,5,0,8,0,5,1,1,0,7,0,2,1,2,7,7,2,2,4,7,2,1
5567,1.0,5,2,2,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5568,1.0,5,2,2,0,2,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,2
5569,,2,3,4,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,2
5570,,5,2,2,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,0
5571,,5,2,4,0,8,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5572,1.0,5,2,4,0,2,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5573,1.0,5,2,4,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5574,,5,0,3,0,5,1,1,0,7,0,2,2,1,7,7,2,2,4,7,2,1
5575,,2,3,2,0,2,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5576,1.0,2,3,2,0,2,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5577,,5,3,2,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5578,,5,2,4,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,4
5579,1.0,3,2,2,0,8,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,4
5580,1.0,3,3,2,0,2,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5581,1.0,2,3,2,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,0
5582,0.0,5,2,4,0,2,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5583,1.0,2,2,4,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,2
5584,1.0,5,2,2,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5585,1.0,2,3,4,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,0
5586,,5,2,4,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5587,,3,0,8,0,5,1,1,0,7,0,2,2,1,7,7,2,2,4,7,2,1
5588,,3,3,4,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5589,1.0,2,2,2,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5590,1.0,5,3,2,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,0
5591,1.0,5,2,4,0,7,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,2
5592,1.0,5,2,4,0,8,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,0
5593,,2,3,2,0,8,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5594,1.0,2,3,4,0,7,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,2
5595,1.0,5,3,2,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5596,,2,2,2,0,8,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,4
5597,,5,2,2,0,7,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5598,,5,2,4,0,7,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5599,,2,3,4,0,2,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,2
5600,1.0,2,3,2,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5601,0.0,2,3,4,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,2
5602,1.0,2,3,4,0,2,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,0
5603,1.0,2,2,4,0,8,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,4
5604,,2,3,2,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5605,,2,3,2,0,7,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5606,1.0,5,3,2,0,7,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,4
5607,1.0,3,2,2,0,2,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,4
5608,0.0,2,3,2,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,4
5609,1.0,2,3,4,0,8,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,4
5610,,2,2,4,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,0
5611,1.0,2,2,2,0,8,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,4
5612,,3,2,2,0,2,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,4
5613,1.0,2,3,2,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5614,1.0,2,2,4,0,7,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,4
5615,1.0,5,2,4,0,8,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,2
5616,1.0,3,2,4,0,8,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,2
5617,,2,2,4,0,2,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5618,,2,2,4,0,8,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5619,,5,2,4,0,8,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,4
5620,,2,2,4,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,0
5621,1.0,2,3,2,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,4
5622,,2,3,2,0,8,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,0
5623,,2,2,4,0,2,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,2
5624,,5,2,2,0,2,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5625,1.0,5,2,4,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,4
5626,1.0,5,2,2,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,4
5627,1.0,5,2,2,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,0
5628,,2,3,2,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,2
5629,,5,2,2,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,4
5630,0.0,3,2,2,0,8,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,2
5631,1.0,5,3,2,0,2,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,4
5632,1.0,2,2,4,0,2,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,4
5633,,2,2,4,0,8,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,2
5634,1.0,5,2,4,0,2,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,0
5635,1.0,3,3,2,0,8,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,4
5636,1.0,5,2,2,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,2
5637,,2,3,4,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,0
5638,,2,3,2,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5639,1.0,2,3,4,0,7,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,4
5640,,2,2,4,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,2
5641,,2,2,2,0,8,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,4
5642,1.0,3,3,4,0,8,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,4
5643,1.0,2,3,2,0,8,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,2
5644,1.0,2,2,2,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,4
5645,,2,2,4,0,2,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,0
5646,1.0,5,2,4,0,8,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,2
5647,1.0,2,3,4,0,7,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5648,1.0,2,3,2,0,7,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,0
5649,,5,3,2,0,7,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,0
5650,1.0,2,2,2,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5651,1.0,5,2,4,0,7,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,2
5652,,2,2,4,0,8,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,4
5653,,2,2,4,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,2
5654,1.0,2,2,2,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,4
5655,,5,2,3,0,5,1,1,0,7,0,2,2,1,7,7,2,2,4,7,2,1
5656,1.0,3,3,4,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,4
5657,1.0,5,3,2,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5658,1.0,5,2,4,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5659,,5,2,4,0,7,1,0,1,0,1,2,2,2,7,6,2,1,0,7,4,0
5660,,2,3,2,0,7,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,2
5661,,3,3,4,0,2,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,2
5662,1.0,5,2,2,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5663,,5,2,4,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5664,0.0,3,3,4,0,8,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,0
5665,1.0,5,3,2,0,2,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,2
5666,,3,2,4,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5667,1.0,5,2,4,0,2,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,4
5668,1.0,5,3,2,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5669,,2,2,2,0,8,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5670,,2,2,4,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5671,1.0,2,2,4,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,4
5672,1.0,2,2,2,0,8,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5673,1.0,5,3,2,0,7,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5674,,5,2,2,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,2
5675,1.0,2,2,4,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,4
5676,1.0,2,3,2,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,0
5677,1.0,5,2,4,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5678,,5,2,2,0,7,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,0
5679,,5,2,2,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5680,,2,2,2,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,4
5681,,5,3,2,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,4
5682,1.0,5,2,4,0,8,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5683,,5,2,2,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5684,1.0,5,2,2,0,8,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,2
5685,1.0,5,2,4,0,8,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5686,,5,2,4,0,7,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,2
5687,,2,2,2,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,0
5688,1.0,2,3,2,0,2,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5689,1.0,5,2,4,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5690,1.0,5,2,2,0,2,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,2
5691,,2,2,4,0,7,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5692,,5,2,4,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5693,1.0,2,2,2,0,8,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5694,1.0,3,3,4,0,8,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,4
5695,,5,2,4,0,8,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,2
5696,1.0,2,3,4,0,8,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,4
5697,1.0,3,3,4,0,8,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,4
5698,,2,2,2,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5699,1.0,2,2,4,0,2,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,4
5700,1.0,5,2,2,0,8,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5701,1.0,5,2,4,0,2,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,2
5702,,2,3,4,0,8,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,4
5703,,2,3,4,0,7,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5704,,5,2,2,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5705,,2,3,4,0,8,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,2
5706,1.0,5,3,2,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,4
5707,1.0,2,3,4,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5708,1.0,2,3,2,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5709,1.0,5,3,2,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,2
5710,1.0,2,2,2,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,2
5711,,3,2,4,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5712,,5,3,2,0,2,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,4
5713,1.0,5,2,4,0,2,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,2
5714,,2,2,2,0,7,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5715,,2,2,2,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5716,,0,0,3,0,5,1,1,0,7,0,2,2,1,7,7,2,2,4,7,3,1
5717,,5,2,4,0,8,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5718,1.0,3,2,4,0,7,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,4
5719,1.0,2,2,4,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,0
5720,,2,3,4,0,7,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,0
5721,1.0,5,3,2,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5722,1.0,5,2,2,0,7,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,0
5723,1.0,5,2,2,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5724,,2,2,4,0,7,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,4
5725,,5,2,4,0,8,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,2
5726,,5,3,2,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5727,0.0,5,2,2,0,2,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,0
5728,1.0,2,2,2,0,2,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,2
5729,1.0,2,2,4,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5730,1.0,2,2,4,0,7,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,0
5731,,2,3,2,0,8,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,4
5732,,5,2,2,0,8,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,2
5733,,2,3,2,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5734,,2,3,4,0,8,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,2
5735,1.0,5,3,2,0,2,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5736,1.0,2,3,2,0,7,1,0,1,0,1,2,1,2,6,6,2,1,0,7,4,4
5737,,2,2,2,0,2,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,2
5738,,2,2,2,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,4
5739,,5,2,2,0,8,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,4
5740,1.0,5,2,2,0,2,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,0
5741,,3,3,2,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,4
5742,1.0,5,3,2,0,2,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5743,,5,2,2,0,8,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,0
5744,,5,2,4,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,0
5745,1.0,5,2,4,0,7,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,2
5746,1.0,2,2,4,0,8,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,0
5747,,2,3,4,0,7,1,0,1,0,1,2,1,1,7,6,2,1,0,7,4,4
5748,,5,2,2,0,7,1,0,1,0,1,2,2,1,7,6,2,1,0,7,4,0
5749,1.0,3,2,4,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5750,1.0,2,2,4,0,8,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,0
5751,,2,3,4,0,2,1,0,1,0,1,2,1,1,7,7,2,1,0,7,4,0
5752,,2,3,2,0,8,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,4
5753,1.0,2,3,2,0,7,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,2
5754,,2,3,4,0,2,1,0,1,0,1,2,1,2,6,7,2,1,0,7,4,0
5755,1.0,5,2,2,0,8,1,0,1,0,1,2,1,2,7,6,2,1,0,7,4,2
5756,1.0,2,3,4,0,7,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5757,,2,2,4,0,7,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,0
5758,1.0,2,2,2,0,2,1,0,1,0,1,2,2,1,6,6,2,1,0,7,4,4
5759,,5,2,4,0,8,1,0,1,0,1,2,2,2,6,6,2,1,0,7,4,0
5760,,2,3,2,0,2,1,0,1,0,1,2,2,2,7,7,2,1,0,7,4,0
5761,1.0,3,3,4,0,8,1,0,1,0,1,2,1,1,6,7,2,1,0,7,4,2
5762,1.0,2,2,4,0,8,1,0,1,0,1,2,1,2,7,7,2,1,0,7,4,4
5763,1.0,2,3,4,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5764,,2,2,2,0,8,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,2
5765,1.0,5,2,4,0,2,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,2
5766,1.0,2,2,2,0,2,1,0,1,0,1,2,2,1,6,7,2,1,0,7,4,4
5767,,5,2,2,0,2,1,0,1,0,1,2,2,1,7,7,2,1,0,7,4,0
5768,1.0,2,3,2,0,7,1,0,1,0,1,2,2,2,6,7,2,1,0,7,4,0
5769,,5,2,2,0,8,1,0,1,0,1,2,1,1,6,6,2,1,0,7,4,4
