,edibility,capShape,capSurface,capColor,bruises,odor,gillAttachment,gillSpacing,gillSize,gillColor,stalkShape,stalkRoot,stalkSurfaceAboveRing,stalkSurfaceBelowRing,stalkColorAboveRing,stalkColorBelowRing,veilType,veilColor,ringNumber,ringType,sporePrintColor,population,habitat
4669,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,5,0
4670,1,2,2,0,1,2,1,0,0,3,1,0,0,2,7,7,0,2,1,4,1,3,5
4671,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,1
4672,1,5,3,3,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,5,0
4673,1,2,0,9,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,1
4674,1,2,2,5,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,4,5,4,1
4675,1,2,2,0,1,2,1,0,0,7,1,0,0,0,7,7,0,2,1,4,1,4,5
4676,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,1
4677,1,5,3,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,1
4678,1,5,3,3,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,4,1
4679,1,2,0,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,5,4
4680,1,2,0,3,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,4,4
4681,1,5,0,9,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,5,4
4682,1,2,0,9,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,4,4
4683,1,5,0,9,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,1
4684,0,2,0,2,1,5,1,0,0,10,1,0,2,2,3,7,0,2,1,4,3,4,0
4685,1,2,0,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,5,1
4686,1,5,0,9,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,4,1
4687,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,1
4688,1,5,0,9,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,5,0
4689,1,2,0,3,0,2,1,0,0,7,0,0,1,1,6,6,0,2,1,2,1,5,1
4690,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,4
4691,1,5,3,3,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,5,1
4692,1,5,0,9,0,2,1,0,0,3,0,0,1,1,0,6,0,2,1,2,1,5,0
4693,1,2,0,9,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,5,1
4694,1,2,3,3,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,4,4
4695,1,2,3,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,1
4696,0,2,3,4,1,5,1,0,0,5,1,0,2,2,6,7,0,2,1,4,3,5,0
4697,1,5,3,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,4,1
4698,0,2,0,2,1,5,1,0,0,10,1,0,2,2,7,7,0,2,1,4,2,5,0
4699,1,5,0,9,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,5,0
4700,1,5,3,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,4
4701,1,2,3,3,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,5,4
4702,1,5,0,9,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,5,4
4703,1,2,0,3,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,4,0
4704,1,2,0,3,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,4,0
4705,1,2,3,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,5,4
4706,1,2,3,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,5,1
4707,1,5,0,9,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,4,0
4708,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,5,4
4709,1,2,0,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,4,0
4710,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,5,0
4711,1,2,0,9,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,5,4
4712,1,2,3,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,4,0
4713,1,5,0,5,0,1,1,1,1,7,0,0,2,2,7,7,0,2,1,4,2,3,0
4714,1,2,0,9,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,4,0
4715,1,5,3,3,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,4,0
4716,1,5,3,9,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,5,1
4717,1,5,3,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,4,0
4718,1,2,3,9,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,4,4
4719,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,5,4
4720,1,5,0,9,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,4,0
4721,1,2,3,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,0
4722,1,2,3,3,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,4,1
4723,1,5,3,9,0,2,1,0,0,7,0,0,1,1,6,4,0,2,1,2,1,5,0
4724,1,2,0,9,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,0
4725,1,5,3,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,4,0
4726,1,5,3,9,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,5,0
4727,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,4,0
4728,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,5,1
4729,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,4,1
4730,1,5,3,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,5,0
4731,1,2,0,3,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,5,4
4732,1,2,0,3,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,4,1
4733,1,5,3,3,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,4,4
4734,1,5,0,9,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,4,0
4735,1,5,3,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,5,0
4736,1,2,0,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,4,4
4737,1,5,3,9,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,4,4
4738,1,5,0,9,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,4,0
4739,1,2,3,3,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,5,0
4740,1,2,0,3,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,4,4
4741,1,2,0,9,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,4,0
4742,1,5,2,5,0,1,1,1,1,2,0,0,2,2,7,7,0,2,1,4,2,4,0
4743,1,5,0,9,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,5,1
4744,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,5,4
4745,1,5,0,9,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,5,1
4746,0,2,0,2,1,5,1,0,0,7,1,0,2,2,6,6,0,2,1,4,3,5,0
4747,1,5,3,9,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,4,0
4748,1,5,0,9,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,5,1
4749,1,2,3,3,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,4,1
4750,1,2,0,9,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,5,1
4751,0,2,3,4,1,5,1,0,0,5,1,0,2,2,6,7,0,2,1,4,3,4,0
4752,1,5,3,9,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,5,4
4753,1,2,0,3,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,4,4
4754,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,4,4
4755,1,2,0,9,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,5,0
4756,1,2,3,9,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,5,0
4757,1,2,3,3,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,4,1
4758,1,2,0,3,0,2,1,0,0,3,0,0,1,1,0,6,0,2,1,2,1,4,1
4759,1,5,3,9,0,2,1,0,0,7,0,0,1,1,0,4,0,2,1,2,1,5,1
4760,1,2,3,3,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,5,4
4761,1,5,3,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,5,1
4762,0,2,0,3,1,5,1,0,0,9,1,0,2,2,7,7,0,2,1,4,3,5,0
4763,1,5,2,3,1,2,1,0,0,3,1,0,0,2,7,7,0,2,1,4,1,3,1
4764,1,2,2,3,1,2,1,0,0,7,1,0,2,0,7,7,0,2,1,4,1,4,1
4765,1,2,3,3,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,5,1
4766,1,2,3,9,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,4,1
4767,1,2,3,3,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,4,0
4768,1,2,3,3,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,4,4
4769,1,5,0,9,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,4,1
4770,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,0
4771,1,5,3,9,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,5,0
4772,1,2,0,9,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,5,1
4773,1,2,3,3,0,2,1,0,0,7,0,0,1,1,6,4,0,2,1,2,1,4,1
4774,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,4,0
4775,1,2,0,9,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,4,4
4776,1,2,0,3,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,4,0
4777,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,4
4778,1,2,2,8,1,2,1,0,0,10,1,0,0,0,7,7,0,2,1,4,1,4,1
4779,1,2,0,9,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,4,0
4780,1,5,3,3,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,5,1
4781,1,5,0,9,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,5,1
4782,1,2,3,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,4,0
4783,1,2,3,9,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,4,0
4784,1,5,2,3,1,2,1,0,0,7,1,0,0,0,7,7,0,2,1,4,1,3,5
4785,1,2,3,9,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,4,0
4786,1,2,0,9,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,4,1
4787,1,2,0,9,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,4,4
4788,1,2,0,9,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,4,4
4789,0,3,3,4,0,5,1,1,1,10,0,0,0,2,7,4,0,2,1,0,7,4,2
4790,1,5,2,8,0,1,1,0,1,7,0,0,2,2,7,7,0,2,1,4,3,4,0
4791,1,5,0,9,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,5,1
4792,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,4,4
4793,1,5,0,9,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,5,0
4794,1,2,3,9,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,4,4
4795,1,0,2,0,1,5,1,0,0,2,0,0,2,2,7,7,0,2,2,4,5,4,1
4796,1,5,2,8,1,2,1,0,0,3,1,0,0,0,7,7,0,2,1,4,1,4,1
4797,0,2,3,2,1,5,1,0,0,5,1,0,2,2,7,6,0,2,1,4,3,5,0
4798,1,0,2,8,1,5,1,0,0,2,0,0,2,2,7,7,0,2,2,4,5,4,3
4799,1,5,2,8,1,2,1,0,0,7,1,0,0,0,7,7,0,2,1,4,1,4,1
4800,1,5,3,9,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,5,4
4801,1,2,2,0,1,2,1,0,0,3,1,0,0,2,7,7,0,2,1,4,1,4,5
4802,1,2,3,3,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,4,0
4803,1,5,3,9,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,4,0
4804,1,5,3,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,4,0
4805,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,5,4
4806,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,4,0
4807,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,5,0
4808,1,5,0,9,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,5,4
4809,1,5,3,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,4
4810,1,2,0,3,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,4,4
4811,1,5,3,9,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,0
4812,0,2,0,3,1,5,1,0,0,9,1,0,2,2,6,6,0,2,1,4,3,4,0
4813,1,2,0,9,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,5,4
4814,1,2,3,3,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,5,1
4815,1,5,2,3,1,2,1,0,0,7,1,0,0,0,7,7,0,2,1,4,1,4,1
4816,1,2,0,3,0,2,1,0,0,7,0,0,1,1,6,6,0,2,1,2,1,4,4
4817,1,5,0,9,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,5,0
4818,1,2,0,9,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,4,1
4819,1,2,0,3,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,4,4
4820,0,2,3,2,1,5,1,0,0,7,1,0,2,2,3,6,0,2,1,4,2,4,0
4821,1,2,3,3,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,5,1
4822,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,4,4
4823,1,2,0,3,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,5,0
4824,0,2,0,2,1,5,1,0,0,5,1,0,2,2,6,7,0,2,1,4,3,4,0
4825,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,0,0,2,1,2,1,4,4
4826,1,2,0,9,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,5,4
4827,1,2,0,3,0,2,1,0,0,7,0,0,1,1,6,4,0,2,1,2,1,4,4
4828,1,2,3,9,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,5,0
4829,1,5,3,3,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,4,0
4830,1,0,3,8,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,4,5,4,3
4831,1,2,0,9,0,2,1,0,0,7,0,0,1,1,6,6,0,2,1,2,1,5,4
4832,1,2,0,3,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,5,1
4833,1,5,3,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,4,1
4834,1,2,3,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,5,4
4835,1,5,2,8,1,2,1,0,0,3,1,0,2,2,7,7,0,2,1,4,1,3,1
4836,1,2,3,3,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,5,1
4837,1,5,3,3,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,4,4
4838,1,5,0,9,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,4,1
4839,1,2,2,0,1,2,1,0,0,10,1,0,0,2,7,7,0,2,1,4,1,3,5
4840,1,5,0,3,0,1,1,0,1,2,0,0,2,2,7,7,0,2,1,4,2,4,0
4841,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,5,4
4842,1,2,3,3,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,5,1
4843,1,2,3,9,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,5,4
4844,1,5,0,9,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,4,0
4845,1,2,3,9,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,5,4
4846,1,2,3,9,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,5,1
4847,1,5,3,3,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,5,0
4848,1,5,3,9,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,4,1
4849,1,2,0,3,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,5,0
4850,1,5,3,3,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,5,1
4851,1,5,3,9,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,4,0
4852,1,2,0,9,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,5,4
4853,1,2,0,9,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,5,4
4854,1,5,3,9,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,5,4
4855,1,2,2,3,1,2,1,0,0,7,1,0,0,2,7,7,0,2,1,4,1,3,1
4856,1,2,0,9,0,2,1,0,0,7,0,0,1,1,0,6,0,2,1,2,1,4,1
4857,1,5,3,9,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,5,0
4858,1,5,0,9,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,5,4
4859,1,5,2,3,1,2,1,0,0,3,1,0,0,0,7,7,0,2,1,4,1,4,5
4860,1,2,3,3,0,2,1,0,0,7,0,0,1,1,6,6,0,2,1,2,1,5,1
4861,1,2,0,3,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,4,1
4862,1,5,2,8,0,1,1,0,1,5,0,0,2,2,7,7,0,2,1,4,2,4,0
4863,1,2,3,3,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,5,4
4864,0,2,3,2,1,5,1,0,0,9,1,0,2,2,6,7,0,2,1,4,3,5,0
4865,1,5,0,9,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,5,1
4866,1,5,3,9,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,5,4
4867,1,2,0,9,0,2,1,0,0,3,0,0,1,1,0,6,0,2,1,2,1,4,1
4868,1,2,0,9,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,4,0
4869,1,5,3,9,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,5,1
4870,0,5,0,4,0,5,1,1,1,10,0,0,2,0,7,4,0,2,1,0,7,4,2
4871,1,5,3,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,4,4
4872,1,5,0,9,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,4,1
4873,1,2,2,3,1,2,1,0,0,3,1,0,0,0,7,7,0,2,1,4,1,4,1
4874,1,5,3,9,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,5,1
4875,1,2,3,3,0,2,1,0,0,7,0,0,1,1,0,4,0,2,1,2,1,4,4
4876,1,5,3,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,4,1
4877,1,2,0,9,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,5,0
4878,1,5,0,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,4,4
4879,1,2,3,3,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,5,4
4880,1,5,0,9,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,4,0
4881,1,2,3,9,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,4,1
4882,1,5,3,3,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,5,0
4883,1,5,0,9,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,5,0
4884,1,5,3,3,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,4,4
4885,1,2,2,0,1,2,1,0,0,10,1,0,0,0,7,7,0,2,1,4,1,4,5
4886,1,2,2,8,1,2,1,0,0,10,1,0,0,0,7,7,0,2,1,4,1,3,5
4887,1,2,3,3,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,5,4
4888,1,5,0,9,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,4
4889,1,2,3,3,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,4,4
4890,1,2,3,9,0,2,1,0,0,2,0,0,1,1,4,0,0,2,1,2,1,5,1
4891,1,2,0,9,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,4,0
4892,1,5,2,0,1,2,1,0,0,3,1,0,2,2,7,7,0,2,1,4,1,4,5
4893,1,2,0,3,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,5,4
4894,1,5,3,3,0,2,1,0,0,3,0,0,1,1,6,4,0,2,1,2,1,5,0
4895,1,2,0,9,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,5,1
4896,1,2,3,9,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,5,0
4897,1,2,2,3,1,2,1,0,0,7,1,0,2,0,7,7,0,2,1,4,1,3,5
4898,1,2,3,5,1,5,1,0,0,2,0,0,2,2,7,7,0,2,2,4,5,4,1
4899,1,2,3,3,0,2,1,0,0,7,0,0,1,1,6,6,0,2,1,2,1,4,4
4900,1,5,3,9,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,4,4
4901,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,4,1
4902,1,2,0,3,0,2,1,0,0,7,0,0,1,1,6,6,0,2,1,2,1,5,0
4903,1,5,0,9,0,2,1,0,0,7,0,0,1,1,0,4,0,2,1,2,1,5,4
4904,1,2,0,3,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,4,0
4905,1,2,3,3,0,2,1,0,0,3,0,0,1,1,0,6,0,2,1,2,1,5,0
4906,1,2,3,9,0,2,1,0,0,3,0,0,1,1,0,0,0,2,1,2,1,4,0
4907,1,2,0,9,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,4,1
4908,1,2,3,9,0,2,1,0,0,7,0,0,1,1,6,4,0,2,1,2,1,5,1
4909,1,5,3,9,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,4,0
4910,1,5,3,9,0,2,1,0,0,3,0,0,1,1,0,4,0,2,1,2,1,5,4
4911,1,2,3,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,4,1
4912,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,5,0
4913,1,5,3,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,4,4
4914,1,5,3,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,5,4
4915,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,1
4916,1,5,3,9,0,2,1,0,0,7,0,0,1,1,6,4,0,2,1,2,1,4,1
4917,1,5,3,9,0,2,1,0,0,7,0,0,1,1,4,4,0,2,1,2,1,5,4
4918,1,5,3,3,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,4,1
4919,1,2,0,9,0,2,1,0,0,2,0,0,1,1,0,0,0,2,1,2,1,4,0
4920,1,5,0,9,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,5,0
4921,1,5,3,3,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,4,4
4922,1,2,0,3,0,2,1,0,0,3,0,0,1,1,6,6,0,2,1,2,1,5,4
4923,1,2,3,9,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,4,0
4924,1,2,0,3,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,5,4
4925,1,5,3,3,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,4,0
4926,1,2,0,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,4,0
4927,1,0,2,0,1,5,1,0,0,10,0,0,2,2,7,7,0,2,2,4,5,4,1
4928,1,2,0,9,0,2,1,0,0,7,0,0,1,1,4,0,0,2,1,2,1,4,0
4929,1,2,3,3,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,5,0
4930,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,4,0,2,1,2,1,4,1
4931,1,2,3,9,0,2,1,0,0,2,0,0,1,1,0,6,0,2,1,2,1,5,1
4932,1,2,0,9,0,2,1,0,0,3,0,0,1,1,4,6,0,2,1,2,1,5,1
4933,1,5,3,9,0,2,1,0,0,3,0,0,1,1,0,6,0,2,1,2,1,5,0
4934,1,2,0,3,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,4,1
4935,1,5,3,9,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,4,1
4936,1,5,3,9,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,4,4
4937,1,2,3,3,0,2,1,0,0,2,0,0,1,1,0,4,0,2,1,2,1,4,4
4938,1,2,3,9,0,2,1,0,0,7,0,0,1,1,6,0,0,2,1,2,1,5,0
4939,1,5,3,3,0,2,1,0,0,7,0,0,1,1,0,0,0,2,1,2,1,4,4
4940,1,5,0,9,0,2,1,0,0,3,0,0,1,1,4,4,0,2,1,2,1,4,0
4941,1,2,0,9,0,2,1,0,0,7,0,0,1,1,4,6,0,2,1,2,1,4,4
4942,1,2,2,8,1,2,1,0,0,3,1,0,2,0,7,7,0,2,1,4,1,4,5
4943,1,5,2,3,0,1,1,0,1,7,0,0,2,2,7,7,0,2,1,4,3,4,0
4944,1,2,3,9,0,2,1,0,0,2,0,0,1,1,6,0,0,2,1,2,1,5,0
4945,1,5,0,9,0,2,1,0,0,2,0,0,1,1,6,6,0,2,1,2,1,5,0
4946,1,2,3,3,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,5,0
4947,1,5,0,9,0,2,1,0,0,2,0,0,1,1,4,6,0,2,1,2,1,4,1
4948,1,5,0,9,0,2,1,0,0,3,0,0,1,1,4,0,0,2,1,2,1,4,4
4949,1,5,2,3,1,2,1,0,0,7,1,0,0,2,7,7,0,2,1,4,1,3,5
4950,1,2,3,3,0,2,1,0,0,2,0,0,1,1,6,4,0,2,1,2,1,5,0
